id,id_index,kode_provinsi,nama_provinsi,periode_update,klinik,kategori,jumlah,satuan,tahun
1687,50611687,35,JAWA TIMUR,2024-02,NEUROLOGI,TOTAL,1092,PASIEN,2024
1687,50601687,35,JAWA TIMUR,2024-02,NEUROLOGI,PEREMPUAN,614,PASIEN,2024
1687,50591687,35,JAWA TIMUR,2024-02,NEUROLOGI,LAKI LAKI,478,PASIEN,2024
1686,50581686,35,JAWA TIMUR,2024-02,CARDIOLOGI,TOTAL,765,PASIEN,2024
1710,51281710,35,JAWA TIMUR,2024-03,NEUROLOGI,LAKI LAKI,461,PASIEN,2024
1720,51591720,35,JAWA TIMUR,2024-03,GENERAL CHECK UP,PEREMPUAN,83,PASIEN,2024
1720,51581720,35,JAWA TIMUR,2024-03,GENERAL CHECK UP,LAKI LAKI,120,PASIEN,2024
1709,51251709,35,JAWA TIMUR,2024-03,CARDIOLOGI,LAKI LAKI,445,PASIEN,2024
1708,51241708,35,JAWA TIMUR,2024-03,ANESTHESI,TOTAL,106,PASIEN,2024
1708,51231708,35,JAWA TIMUR,2024-03,ANESTHESI,PEREMPUAN,60,PASIEN,2024
1708,51221708,35,JAWA TIMUR,2024-03,ANESTHESI,LAKI LAKI,46,PASIEN,2024
1707,51211707,35,JAWA TIMUR,2024-03,PARU,TOTAL,782,PASIEN,2024
1707,51201707,35,JAWA TIMUR,2024-03,PARU,PEREMPUAN,338,PASIEN,2024
1730,51901730,35,JAWA TIMUR,2024-04,PARU,TOTAL,786,PASIEN,2024
1730,51891730,35,JAWA TIMUR,2024-04,PARU,PEREMPUAN,329,PASIEN,2024
1706,51171706,35,JAWA TIMUR,2024-03,KULIT & KELAMIN,PEREMPUAN,292,PASIEN,2024
1693,50771693,35,JAWA TIMUR,2024-02,MATA,LAKI LAKI,701,PASIEN,2024
1692,50761692,35,JAWA TIMUR,2024-02,THT,TOTAL,919,PASIEN,2024
1692,50751692,35,JAWA TIMUR,2024-02,THT,PEREMPUAN,444,PASIEN,2024
1692,50741692,35,JAWA TIMUR,2024-02,THT,LAKI LAKI,475,PASIEN,2024
1715,51441715,35,JAWA TIMUR,2024-03,THT,PEREMPUAN,430,PASIEN,2024
1728,51821728,35,JAWA TIMUR,2024-04,DALAM,LAKI LAKI,3000,PASIEN,2024
1727,51811727,35,JAWA TIMUR,2024-03,KONSULTASI GIZI,TOTAL,443,PASIEN,2024
1714,51411714,35,JAWA TIMUR,2024-03,BEDAH,PEREMPUAN,1113,PASIEN,2024
1714,51401714,35,JAWA TIMUR,2024-03,BEDAH,LAKI LAKI,1445,PASIEN,2024
1713,51391713,35,JAWA TIMUR,2024-03,OBG,TOTAL,1009,PASIEN,2024
1713,51381713,35,JAWA TIMUR,2024-03,OBG,PEREMPUAN,1008,PASIEN,2024
1713,51371713,35,JAWA TIMUR,2024-03,OBG,LAKI LAKI,1,PASIEN,2024
1712,51361712,35,JAWA TIMUR,2024-03,GIGI & MULUT,TOTAL,1076,PASIEN,2024
1736,52061736,35,JAWA TIMUR,2024-04,OBG,LAKI LAKI,1,PASIEN,2024
1735,52051735,35,JAWA TIMUR,2024-04,GIGI & MULUT,TOTAL,781,PASIEN,2024
1711,51331711,35,JAWA TIMUR,2024-03,PSIKIATRI,TOTAL,319,PASIEN,2024
1698,50931698,35,JAWA TIMUR,2024-02,REHABILITASI MEDIK,PEREMPUAN,767,PASIEN,2024
1698,50921698,35,JAWA TIMUR,2024-02,REHABILITASI MEDIK,LAKI LAKI,639,PASIEN,2024
1697,50911697,35,JAWA TIMUR,2024-02,GENERAL CHECK UP,TOTAL,220,PASIEN,2024
1697,50901697,35,JAWA TIMUR,2024-02,GENERAL CHECK UP,PEREMPUAN,111,PASIEN,2024
1720,51601720,35,JAWA TIMUR,2024-03,GENERAL CHECK UP,TOTAL,203,PASIEN,2024
1733,51981733,35,JAWA TIMUR,2024-04,NEUROLOGI,PEREMPUAN,614,PASIEN,2024
1733,51971733,35,JAWA TIMUR,2024-04,NEUROLOGI,LAKI LAKI,390,PASIEN,2024
1719,51571719,35,JAWA TIMUR,2024-03,HEMATO ONKOLOGI,TOTAL,838,PASIEN,2024
1719,51561719,35,JAWA TIMUR,2024-03,HEMATO ONKOLOGI,PEREMPUAN,428,PASIEN,2024
1719,51551719,35,JAWA TIMUR,2024-03,HEMATO ONKOLOGI,LAKI LAKI,410,PASIEN,2024
1718,51541718,35,JAWA TIMUR,2024-03,ONKOLOGI TERPADU,TOTAL,1012,PASIEN,2024
1718,51531718,35,JAWA TIMUR,2024-03,ONKOLOGI TERPADU,PEREMPUAN,863,PASIEN,2024
1718,51521718,35,JAWA TIMUR,2024-03,ONKOLOGI TERPADU,LAKI LAKI,149,PASIEN,2024
1741,52221741,35,JAWA TIMUR,2024-04,ONKOLOGI TERPADU,PEREMPUAN,900,PASIEN,2024
1741,52211741,35,JAWA TIMUR,2024-04,ONKOLOGI TERPADU,LAKI LAKI,121,PASIEN,2024
1717,51491717,35,JAWA TIMUR,2024-03,IKA,LAKI LAKI,981,PASIEN,2024
1706,51161706,35,JAWA TIMUR,2024-03,KULIT & KELAMIN,LAKI LAKI,219,PASIEN,2024
1705,51151705,35,JAWA TIMUR,2024-03,DALAM,TOTAL,5955,PASIEN,2024
1705,51141705,35,JAWA TIMUR,2024-03,DALAM,PEREMPUAN,2999,PASIEN,2024
1705,51131705,35,JAWA TIMUR,2024-03,DALAM,LAKI LAKI,2956,PASIEN,2024
1728,51831728,35,JAWA TIMUR,2024-04,DALAM,PEREMPUAN,2980,PASIEN,2024
1738,52141738,35,JAWA TIMUR,2024-04,THT,TOTAL,835,PASIEN,2024
1738,52131738,35,JAWA TIMUR,2024-04,THT,PEREMPUAN,384,PASIEN,2024
1727,51801727,35,JAWA TIMUR,2024-03,KONSULTASI GIZI,PEREMPUAN,233,PASIEN,2024
1727,51791727,35,JAWA TIMUR,2024-03,KONSULTASI GIZI,LAKI LAKI,210,PASIEN,2024
1725,51751725,35,JAWA TIMUR,2024-03,POLI PELAYANAN UTAMA,TOTAL,410,PASIEN,2024
1725,51741725,35,JAWA TIMUR,2024-03,POLI PELAYANAN UTAMA,PEREMPUAN,216,PASIEN,2024
1725,51731725,35,JAWA TIMUR,2024-03,POLI PELAYANAN UTAMA,LAKI LAKI,194,PASIEN,2024
1724,51721724,35,JAWA TIMUR,2024-03,KOMPLEMENTER,TOTAL,1,PASIEN,2024
1748,52421748,35,JAWA TIMUR,2024-04,POLI PELAYANAN UTAMA,LAKI LAKI,178,PASIEN,2024
1747,52411747,35,JAWA TIMUR,2024-04,KOMPLEMENTER,TOTAL,3,PASIEN,2024
1722,51651722,35,JAWA TIMUR,2024-03,RADIOTHERAPI,PEREMPUAN,620,PASIEN,2024
1711,51321711,35,JAWA TIMUR,2024-03,PSIKIATRI,PEREMPUAN,178,PASIEN,2024
1711,51311711,35,JAWA TIMUR,2024-03,PSIKIATRI,LAKI LAKI,141,PASIEN,2024
1710,51301710,35,JAWA TIMUR,2024-03,NEUROLOGI,TOTAL,1069,PASIEN,2024
1710,51291710,35,JAWA TIMUR,2024-03,NEUROLOGI,PEREMPUAN,608,PASIEN,2024
1733,51991733,35,JAWA TIMUR,2024-04,NEUROLOGI,TOTAL,1004,PASIEN,2024
1744,52301744,35,JAWA TIMUR,2024-04,REHABILITASI MEDIK,LAKI LAKI,450,PASIEN,2024
1743,52291743,35,JAWA TIMUR,2024-04,GENERAL CHECK UP,TOTAL,714,PASIEN,2024
1732,51961732,35,JAWA TIMUR,2024-04,CARDIOLOGI,TOTAL,742,PASIEN,2024
1732,51951732,35,JAWA TIMUR,2024-04,CARDIOLOGI,PEREMPUAN,369,PASIEN,2024
1732,51941732,35,JAWA TIMUR,2024-04,CARDIOLOGI,LAKI LAKI,373,PASIEN,2024
1731,51931731,35,JAWA TIMUR,2024-04,ANESTHESI,TOTAL,83,PASIEN,2024
1731,51921731,35,JAWA TIMUR,2024-04,ANESTHESI,PEREMPUAN,46,PASIEN,2024
1731,51911731,35,JAWA TIMUR,2024-04,ANESTHESI,LAKI LAKI,37,PASIEN,2024
1754,52611754,35,JAWA TIMUR,2024-05,ANESTHESI,PEREMPUAN,38,PASIEN,2024
1754,52601754,35,JAWA TIMUR,2024-05,ANESTHESI,LAKI LAKI,48,PASIEN,2024
1730,51881730,35,JAWA TIMUR,2024-04,PARU,LAKI LAKI,457,PASIEN,2024
1716,51481716,35,JAWA TIMUR,2024-03,MATA,TOTAL,1527,PASIEN,2024
1716,51471716,35,JAWA TIMUR,2024-03,MATA,PEREMPUAN,847,PASIEN,2024
1716,51461716,35,JAWA TIMUR,2024-03,MATA,LAKI LAKI,680,PASIEN,2024
1715,51451715,35,JAWA TIMUR,2024-03,THT,TOTAL,894,PASIEN,2024
1739,52151739,35,JAWA TIMUR,2024-04,MATA,LAKI LAKI,575,PASIEN,2024
1751,52531751,35,JAWA TIMUR,2024-05,DALAM,TOTAL,6298,PASIEN,2024
1751,52521751,35,JAWA TIMUR,2024-05,DALAM,PEREMPUAN,3223,PASIEN,2024
1738,52121738,35,JAWA TIMUR,2024-04,THT,LAKI LAKI,451,PASIEN,2024
1737,52111737,35,JAWA TIMUR,2024-04,BEDAH,TOTAL,2152,PASIEN,2024
1737,52101737,35,JAWA TIMUR,2024-04,BEDAH,PEREMPUAN,901,PASIEN,2024
1737,52091737,35,JAWA TIMUR,2024-04,BEDAH,LAKI LAKI,1251,PASIEN,2024
1736,52081736,35,JAWA TIMUR,2024-04,OBG,TOTAL,978,PASIEN,2024
1736,52071736,35,JAWA TIMUR,2024-04,OBG,PEREMPUAN,977,PASIEN,2024
1760,52781760,35,JAWA TIMUR,2024-05,BEDAH,LAKI LAKI,1633,PASIEN,2024
1759,52771759,35,JAWA TIMUR,2024-05,OBG,TOTAL,1109,PASIEN,2024
1735,52041735,35,JAWA TIMUR,2024-04,GIGI & MULUT,PEREMPUAN,480,PASIEN,2024
1722,51641722,35,JAWA TIMUR,2024-03,RADIOTHERAPI,LAKI LAKI,27,PASIEN,2024
1721,51631721,35,JAWA TIMUR,2024-03,REHABILITASI MEDIK,TOTAL,1368,PASIEN,2024
1721,51621721,35,JAWA TIMUR,2024-03,REHABILITASI MEDIK,PEREMPUAN,801,PASIEN,2024
1721,51611721,35,JAWA TIMUR,2024-03,REHABILITASI MEDIK,LAKI LAKI,567,PASIEN,2024
1744,52311744,35,JAWA TIMUR,2024-04,REHABILITASI MEDIK,PEREMPUAN,607,PASIEN,2024
1757,52691757,35,JAWA TIMUR,2024-05,PSIKIATRI,LAKI LAKI,143,PASIEN,2024
1756,52681756,35,JAWA TIMUR,2024-05,NEUROLOGI,TOTAL,1118,PASIEN,2024
1743,52281743,35,JAWA TIMUR,2024-04,GENERAL CHECK UP,PEREMPUAN,336,PASIEN,2024
1743,52271743,35,JAWA TIMUR,2024-04,GENERAL CHECK UP,LAKI LAKI,378,PASIEN,2024
1742,52261742,35,JAWA TIMUR,2024-04,HEMATO ONKOLOGI,TOTAL,820,PASIEN,2024
1742,52251742,35,JAWA TIMUR,2024-04,HEMATO ONKOLOGI,PEREMPUAN,419,PASIEN,2024
1742,52241742,35,JAWA TIMUR,2024-04,HEMATO ONKOLOGI,LAKI LAKI,401,PASIEN,2024
1741,52231741,35,JAWA TIMUR,2024-04,ONKOLOGI TERPADU,TOTAL,1021,PASIEN,2024
1765,52941765,35,JAWA TIMUR,2024-05,HEMATO ONKOLOGI,PEREMPUAN,492,PASIEN,2024
1765,52931765,35,JAWA TIMUR,2024-05,HEMATO ONKOLOGI,LAKI LAKI,452,PASIEN,2024
1740,52201740,35,JAWA TIMUR,2024-04,IKA,TOTAL,1686,PASIEN,2024
1729,51871729,35,JAWA TIMUR,2024-04,KULIT & KELAMIN,TOTAL,468,PASIEN,2024
1729,51861729,35,JAWA TIMUR,2024-04,KULIT & KELAMIN,PEREMPUAN,247,PASIEN,2024
1729,51851729,35,JAWA TIMUR,2024-04,KULIT & KELAMIN,LAKI LAKI,221,PASIEN,2024
1728,51841728,35,JAWA TIMUR,2024-04,DALAM,TOTAL,5980,PASIEN,2024
1752,52541752,35,JAWA TIMUR,2024-05,KULIT & KELAMIN,LAKI LAKI,248,PASIEN,2024
1762,52861762,35,JAWA TIMUR,2024-05,MATA,TOTAL,1625,PASIEN,2024
1762,52851762,35,JAWA TIMUR,2024-05,MATA,PEREMPUAN,868,PASIEN,2024
1751,52511751,35,JAWA TIMUR,2024-05,DALAM,LAKI LAKI,3075,PASIEN,2024
1750,52501750,35,JAWA TIMUR,2024-04,KONSULTASI GIZI,TOTAL,459,PASIEN,2024
1750,52491750,35,JAWA TIMUR,2024-04,KONSULTASI GIZI,PEREMPUAN,245,PASIEN,2024
1750,52481750,35,JAWA TIMUR,2024-04,KONSULTASI GIZI,LAKI LAKI,214,PASIEN,2024
1748,52441748,35,JAWA TIMUR,2024-04,POLI PELAYANAN UTAMA,TOTAL,397,PASIEN,2024
1748,52431748,35,JAWA TIMUR,2024-04,POLI PELAYANAN UTAMA,PEREMPUAN,219,PASIEN,2024
1771,53131771,35,JAWA TIMUR,2024-05,POLI PELAYANAN UTAMA,TOTAL,466,PASIEN,2024
1771,53121771,35,JAWA TIMUR,2024-05,POLI PELAYANAN UTAMA,PEREMPUAN,231,PASIEN,2024
1747,52401747,35,JAWA TIMUR,2024-04,KOMPLEMENTER,PEREMPUAN,3,PASIEN,2024
1735,52031735,35,JAWA TIMUR,2024-04,GIGI & MULUT,LAKI LAKI,301,PASIEN,2024
1734,52021734,35,JAWA TIMUR,2024-04,PSIKIATRI,TOTAL,272,PASIEN,2024
1734,52011734,35,JAWA TIMUR,2024-04,PSIKIATRI,PEREMPUAN,168,PASIEN,2024
1734,52001734,35,JAWA TIMUR,2024-04,PSIKIATRI,LAKI LAKI,104,PASIEN,2024
1757,52701757,35,JAWA TIMUR,2024-05,PSIKIATRI,PEREMPUAN,204,PASIEN,2024
1768,53021768,35,JAWA TIMUR,2024-05,RADIOTHERAPI,LAKI LAKI,238,PASIEN,2024
1767,53011767,35,JAWA TIMUR,2024-05,REHABILITASI MEDIK,TOTAL,1588,PASIEN,2024
1756,52671756,35,JAWA TIMUR,2024-05,NEUROLOGI,PEREMPUAN,662,PASIEN,2024
1756,52661756,35,JAWA TIMUR,2024-05,NEUROLOGI,LAKI LAKI,456,PASIEN,2024
1755,52651755,35,JAWA TIMUR,2024-05,CARDIOLOGI,TOTAL,859,PASIEN,2024
1755,52641755,35,JAWA TIMUR,2024-05,CARDIOLOGI,PEREMPUAN,435,PASIEN,2024
1755,52631755,35,JAWA TIMUR,2024-05,CARDIOLOGI,LAKI LAKI,424,PASIEN,2024
1754,52621754,35,JAWA TIMUR,2024-05,ANESTHESI,TOTAL,86,PASIEN,2024
1778,53321778,35,JAWA TIMUR,2024-06,CARDIOLOGI,LAKI LAKI,414,PASIEN,2024
1777,53311777,35,JAWA TIMUR,2024-06,ANESTHESI,TOTAL,108,PASIEN,2024
1753,52591753,35,JAWA TIMUR,2024-05,PARU,TOTAL,777,PASIEN,2024
1740,52191740,35,JAWA TIMUR,2024-04,IKA,PEREMPUAN,778,PASIEN,2024
1740,52181740,35,JAWA TIMUR,2024-04,IKA,LAKI LAKI,908,PASIEN,2024
1739,52171739,35,JAWA TIMUR,2024-04,MATA,TOTAL,1249,PASIEN,2024
1739,52161739,35,JAWA TIMUR,2024-04,MATA,PEREMPUAN,674,PASIEN,2024
1763,52871763,35,JAWA TIMUR,2024-05,IKA,LAKI LAKI,1034,PASIEN,2024
1775,53241775,35,JAWA TIMUR,2024-06,KULIT & KELAMIN,PEREMPUAN,292,PASIEN,2024
1775,53231775,35,JAWA TIMUR,2024-06,KULIT & KELAMIN,LAKI LAKI,245,PASIEN,2024
1762,52841762,35,JAWA TIMUR,2024-05,MATA,LAKI LAKI,757,PASIEN,2024
1761,52831761,35,JAWA TIMUR,2024-05,THT,TOTAL,933,PASIEN,2024
1761,52821761,35,JAWA TIMUR,2024-05,THT,PEREMPUAN,431,PASIEN,2024
1761,52811761,35,JAWA TIMUR,2024-05,THT,LAKI LAKI,502,PASIEN,2024
1760,52801760,35,JAWA TIMUR,2024-05,BEDAH,TOTAL,2789,PASIEN,2024
1760,52791760,35,JAWA TIMUR,2024-05,BEDAH,PEREMPUAN,1156,PASIEN,2024
1783,53491783,35,JAWA TIMUR,2024-06,BEDAH,TOTAL,2633,PASIEN,2024
1783,53481783,35,JAWA TIMUR,2024-06,BEDAH,PEREMPUAN,1130,PASIEN,2024
1759,52761759,35,JAWA TIMUR,2024-05,OBG,PEREMPUAN,1109,PASIEN,2024
1745,52351745,35,JAWA TIMUR,2024-04,RADIOTHERAPI,TOTAL,657,PASIEN,2024
1745,52341745,35,JAWA TIMUR,2024-04,RADIOTHERAPI,PEREMPUAN,546,PASIEN,2024
1745,52331745,35,JAWA TIMUR,2024-04,RADIOTHERAPI,LAKI LAKI,111,PASIEN,2024
1744,52321744,35,JAWA TIMUR,2024-04,REHABILITASI MEDIK,TOTAL,1057,PASIEN,2024
1768,53031768,35,JAWA TIMUR,2024-05,RADIOTHERAPI,PEREMPUAN,906,PASIEN,2024
1780,53401780,35,JAWA TIMUR,2024-06,PSIKIATRI,TOTAL,288,PASIEN,2024
1780,53391780,35,JAWA TIMUR,2024-06,PSIKIATRI,PEREMPUAN,170,PASIEN,2024
1767,53001767,35,JAWA TIMUR,2024-05,REHABILITASI MEDIK,PEREMPUAN,906,PASIEN,2024
1767,52991767,35,JAWA TIMUR,2024-05,REHABILITASI MEDIK,LAKI LAKI,682,PASIEN,2024
1766,52981766,35,JAWA TIMUR,2024-05,GENERAL CHECK UP,TOTAL,436,PASIEN,2024
1766,52971766,35,JAWA TIMUR,2024-05,GENERAL CHECK UP,PEREMPUAN,253,PASIEN,2024
1766,52961766,35,JAWA TIMUR,2024-05,GENERAL CHECK UP,LAKI LAKI,183,PASIEN,2024
1765,52951765,35,JAWA TIMUR,2024-05,HEMATO ONKOLOGI,TOTAL,944,PASIEN,2024
1789,53651789,35,JAWA TIMUR,2024-06,GENERAL CHECK UP,LAKI LAKI,251,PASIEN,2024
1788,53641788,35,JAWA TIMUR,2024-06,HEMATO ONKOLOGI,TOTAL,862,PASIEN,2024
1764,52921764,35,JAWA TIMUR,2024-05,ONKOLOGI TERPADU,TOTAL,1168,PASIEN,2024
1753,52581753,35,JAWA TIMUR,2024-05,PARU,PEREMPUAN,344,PASIEN,2024
1753,52571753,35,JAWA TIMUR,2024-05,PARU,LAKI LAKI,433,PASIEN,2024
1752,52561752,35,JAWA TIMUR,2024-05,KULIT & KELAMIN,TOTAL,564,PASIEN,2024
1752,52551752,35,JAWA TIMUR,2024-05,KULIT & KELAMIN,PEREMPUAN,316,PASIEN,2024
1775,53251775,35,JAWA TIMUR,2024-06,KULIT & KELAMIN,TOTAL,537,PASIEN,2024
1786,53571786,35,JAWA TIMUR,2024-06,IKA,PEREMPUAN,869,PASIEN,2024
1786,53561786,35,JAWA TIMUR,2024-06,IKA,LAKI LAKI,977,PASIEN,2024
1774,53221774,35,JAWA TIMUR,2024-06,DALAM,TOTAL,5846,PASIEN,2024
1774,53211774,35,JAWA TIMUR,2024-06,DALAM,PEREMPUAN,2996,PASIEN,2024
1774,53201774,35,JAWA TIMUR,2024-06,DALAM,LAKI LAKI,2850,PASIEN,2024
1773,53191773,35,JAWA TIMUR,2024-05,KONSULTASI GIZI,TOTAL,449,PASIEN,2024
1773,53181773,35,JAWA TIMUR,2024-05,KONSULTASI GIZI,PEREMPUAN,244,PASIEN,2024
1773,53171773,35,JAWA TIMUR,2024-05,KONSULTASI GIZI,LAKI LAKI,205,PASIEN,2024
1796,53871796,35,JAWA TIMUR,2024-06,KONSULTASI GIZI,PEREMPUAN,260,PASIEN,2024
1796,53861796,35,JAWA TIMUR,2024-06,KONSULTASI GIZI,LAKI LAKI,199,PASIEN,2024
1771,53111771,35,JAWA TIMUR,2024-05,POLI PELAYANAN UTAMA,LAKI LAKI,235,PASIEN,2024
1758,52741758,35,JAWA TIMUR,2024-05,GIGI & MULUT,TOTAL,1117,PASIEN,2024
1758,52731758,35,JAWA TIMUR,2024-05,GIGI & MULUT,PEREMPUAN,707,PASIEN,2024
1758,52721758,35,JAWA TIMUR,2024-05,GIGI & MULUT,LAKI LAKI,410,PASIEN,2024
1757,52711757,35,JAWA TIMUR,2024-05,PSIKIATRI,TOTAL,347,PASIEN,2024
1781,53411781,35,JAWA TIMUR,2024-06,GIGI & MULUT,LAKI LAKI,339,PASIEN,2024
1791,53731791,35,JAWA TIMUR,2024-06,RADIOTHERAPI,TOTAL,1316,PASIEN,2024
1791,53721791,35,JAWA TIMUR,2024-06,RADIOTHERAPI,PEREMPUAN,1051,PASIEN,2024
1780,53381780,35,JAWA TIMUR,2024-06,PSIKIATRI,LAKI LAKI,118,PASIEN,2024
1779,53371779,35,JAWA TIMUR,2024-06,NEUROLOGI,TOTAL,1049,PASIEN,2024
1779,53361779,35,JAWA TIMUR,2024-06,NEUROLOGI,PEREMPUAN,588,PASIEN,2024
1779,53351779,35,JAWA TIMUR,2024-06,NEUROLOGI,LAKI LAKI,461,PASIEN,2024
1778,53341778,35,JAWA TIMUR,2024-06,CARDIOLOGI,TOTAL,826,PASIEN,2024
1778,53331778,35,JAWA TIMUR,2024-06,CARDIOLOGI,PEREMPUAN,412,PASIEN,2024
1801,54031801,35,JAWA TIMUR,2024-07,CARDIOLOGI,TOTAL,1035,PASIEN,2024
1801,54021801,35,JAWA TIMUR,2024-07,CARDIOLOGI,PEREMPUAN,482,PASIEN,2024
1777,53301777,35,JAWA TIMUR,2024-06,ANESTHESI,PEREMPUAN,59,PASIEN,2024
1764,52911764,35,JAWA TIMUR,2024-05,ONKOLOGI TERPADU,PEREMPUAN,1008,PASIEN,2024
1764,52901764,35,JAWA TIMUR,2024-05,ONKOLOGI TERPADU,LAKI LAKI,160,PASIEN,2024
1763,52891763,35,JAWA TIMUR,2024-05,IKA,TOTAL,1921,PASIEN,2024
1763,52881763,35,JAWA TIMUR,2024-05,IKA,PEREMPUAN,887,PASIEN,2024
1786,53581786,35,JAWA TIMUR,2024-06,IKA,TOTAL,1846,PASIEN,2024
1799,53951799,35,JAWA TIMUR,2024-07,PARU,LAKI LAKI,479,PASIEN,2024
1798,53941798,35,JAWA TIMUR,2024-07,KULIT & KELAMIN,TOTAL,652,PASIEN,2024
1785,53551785,35,JAWA TIMUR,2024-06,MATA,TOTAL,1464,PASIEN,2024
1785,53541785,35,JAWA TIMUR,2024-06,MATA,PEREMPUAN,832,PASIEN,2024
1785,53531785,35,JAWA TIMUR,2024-06,MATA,LAKI LAKI,632,PASIEN,2024
1784,53521784,35,JAWA TIMUR,2024-06,THT,TOTAL,904,PASIEN,2024
1784,53511784,35,JAWA TIMUR,2024-06,THT,PEREMPUAN,408,PASIEN,2024
1784,53501784,35,JAWA TIMUR,2024-06,THT,LAKI LAKI,496,PASIEN,2024
1807,54191807,35,JAWA TIMUR,2024-07,THT,LAKI LAKI,640,PASIEN,2024
1806,54181806,35,JAWA TIMUR,2024-07,BEDAH,TOTAL,3305,PASIEN,2024
1783,53471783,35,JAWA TIMUR,2024-06,BEDAH,LAKI LAKI,1503,PASIEN,2024
1770,53101770,35,JAWA TIMUR,2024-05,KOMPLEMENTER,TOTAL,8,PASIEN,2024
1770,53091770,35,JAWA TIMUR,2024-05,KOMPLEMENTER,PEREMPUAN,7,PASIEN,2024
1770,53081770,35,JAWA TIMUR,2024-05,KOMPLEMENTER,LAKI LAKI,1,PASIEN,2024
1768,53041768,35,JAWA TIMUR,2024-05,RADIOTHERAPI,TOTAL,1144,PASIEN,2024
1793,53771793,35,JAWA TIMUR,2024-06,KOMPLEMENTER,LAKI LAKI,1,PASIEN,2024
1804,54111804,35,JAWA TIMUR,2024-07,GIGI & MULUT,PEREMPUAN,971,PASIEN,2024
1804,54101804,35,JAWA TIMUR,2024-07,GIGI & MULUT,LAKI LAKI,495,PASIEN,2024
1791,53711791,35,JAWA TIMUR,2024-06,RADIOTHERAPI,LAKI LAKI,265,PASIEN,2024
1790,53701790,35,JAWA TIMUR,2024-06,REHABILITASI MEDIK,TOTAL,1522,PASIEN,2024
1790,53691790,35,JAWA TIMUR,2024-06,REHABILITASI MEDIK,PEREMPUAN,889,PASIEN,2024
1790,53681790,35,JAWA TIMUR,2024-06,REHABILITASI MEDIK,LAKI LAKI,633,PASIEN,2024
1789,53671789,35,JAWA TIMUR,2024-06,GENERAL CHECK UP,TOTAL,561,PASIEN,2024
1789,53661789,35,JAWA TIMUR,2024-06,GENERAL CHECK UP,PEREMPUAN,310,PASIEN,2024
1812,54351812,35,JAWA TIMUR,2024-07,GENERAL CHECK UP,PEREMPUAN,489,PASIEN,2024
1812,54341812,35,JAWA TIMUR,2024-07,GENERAL CHECK UP,LAKI LAKI,502,PASIEN,2024
1788,53631788,35,JAWA TIMUR,2024-06,HEMATO ONKOLOGI,PEREMPUAN,421,PASIEN,2024
1777,53291777,35,JAWA TIMUR,2024-06,ANESTHESI,LAKI LAKI,49,PASIEN,2024
1776,53281776,35,JAWA TIMUR,2024-06,PARU,TOTAL,734,PASIEN,2024
1776,53271776,35,JAWA TIMUR,2024-06,PARU,PEREMPUAN,311,PASIEN,2024
1776,53261776,35,JAWA TIMUR,2024-06,PARU,LAKI LAKI,423,PASIEN,2024
1799,53961799,35,JAWA TIMUR,2024-07,PARU,PEREMPUAN,328,PASIEN,2024
1809,54271809,35,JAWA TIMUR,2024-07,IKA,TOTAL,2202,PASIEN,2024
1809,54261809,35,JAWA TIMUR,2024-07,IKA,PEREMPUAN,970,PASIEN,2024
1798,53931798,35,JAWA TIMUR,2024-07,KULIT & KELAMIN,PEREMPUAN,372,PASIEN,2024
1798,53921798,35,JAWA TIMUR,2024-07,KULIT & KELAMIN,LAKI LAKI,280,PASIEN,2024
1797,53911797,35,JAWA TIMUR,2024-07,DALAM,TOTAL,6469,PASIEN,2024
1797,53901797,35,JAWA TIMUR,2024-07,DALAM,PEREMPUAN,3356,PASIEN,2024
1797,53891797,35,JAWA TIMUR,2024-07,DALAM,LAKI LAKI,3113,PASIEN,2024
1796,53881796,35,JAWA TIMUR,2024-06,KONSULTASI GIZI,TOTAL,459,PASIEN,2024
1820,54581820,35,JAWA TIMUR,2024-08,DALAM,LAKI LAKI,3050,PASIEN,2024
1819,54571819,35,JAWA TIMUR,2024-07,KONSULTASI GIZI,TOTAL,505,PASIEN,2024
1794,53821794,35,JAWA TIMUR,2024-06,POLI PELAYANAN UTAMA,TOTAL,387,PASIEN,2024
1782,53461782,35,JAWA TIMUR,2024-06,OBG,TOTAL,997,PASIEN,2024
1782,53451782,35,JAWA TIMUR,2024-06,OBG,PEREMPUAN,997,PASIEN,2024
1781,53431781,35,JAWA TIMUR,2024-06,GIGI & MULUT,TOTAL,1014,PASIEN,2024
1781,53421781,35,JAWA TIMUR,2024-06,GIGI & MULUT,PEREMPUAN,675,PASIEN,2024
1804,54121804,35,JAWA TIMUR,2024-07,GIGI & MULUT,TOTAL,1466,PASIEN,2024
1816,54471816,35,JAWA TIMUR,2024-07,KOMPLEMENTER,PEREMPUAN,12,PASIEN,2024
1814,54421814,35,JAWA TIMUR,2024-07,RADIOTHERAPI,TOTAL,1444,PASIEN,2024
1803,54091803,35,JAWA TIMUR,2024-07,PSIKIATRI,TOTAL,334,PASIEN,2024
1803,54081803,35,JAWA TIMUR,2024-07,PSIKIATRI,PEREMPUAN,196,PASIEN,2024
1803,54071803,35,JAWA TIMUR,2024-07,PSIKIATRI,LAKI LAKI,138,PASIEN,2024
1802,54061802,35,JAWA TIMUR,2024-07,NEUROLOGI,TOTAL,1271,PASIEN,2024
